Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
18-07-2008,151.32,155.58,145.30,154.00,8339496.00,0.00,0.00
21-07-2008,155.00,158.11,151.90,157.68,3582068.00,0.00,0.00
22-07-2008,158.30,163.72,156.37,161.37,4241164.00,0.00,0.00
23-07-2008,161.02,168.77,158.86,166.94,5971420.00,0.00,0.00
24-07-2008,169.65,169.65,153.71,155.69,11742336.00,0.00,0.00
25-07-2008,155.04,164.80,151.70,155.04,8842536.00,0.00,0.00
28-07-2008,155.20,158.48,152.29,156.41,1969372.00,0.00,0.00
29-07-2008,156.50,157.87,153.64,156.93,2472192.00,0.00,0.00
30-07-2008,164.12,164.12,155.20,162.75,4420076.00,0.00,0.00
31-07-2008,163.54,163.93,159.94,162.32,5195580.00,0.75,0.00
01-08-2008,160.62,166.84,157.94,163.67,4011724.00,0.00,0.00
04-08-2008,158.67,163.54,157.89,158.74,5238928.00,0.00,0.00
05-08-2008,158.75,162.57,156.77,161.53,4768200.00,0.00,0.00
06-08-2008,163.52,169.37,162.84,167.54,5009932.00,0.00,0.00
07-08-2008,167.24,169.36,164.51,166.14,3072320.00,0.00,0.00
08-08-2008,164.50,166.85,162.25,164.53,2086672.00,0.00,0.00
11-08-2008,165.88,167.01,160.52,162.36,3405100.00,0.00,0.00
12-08-2008,162.57,164.26,158.67,159.50,3323504.00,0.00,0.00
13-08-2008,155.75,163.09,155.75,161.26,3697968.00,0.00,0.00
14-08-2008,161.40,164.45,157.89,162.22,3741508.00,0.00,0.00
18-08-2008,163.54,165.95,162.57,163.84,1956648.00,0.00,0.00
19-08-2008,164.42,165.68,162.59,163.78,1953300.00,0.00,0.00
20-08-2008,164.07,165.29,162.57,163.85,1127256.00,0.00,0.00
21-08-2008,162.76,163.93,158.71,159.23,1976516.00,0.00,0.00
22-08-2008,159.45,160.57,156.43,159.45,2645284.00,0.00,0.00
25-08-2008,160.42,162.57,158.87,159.30,942244.00,0.00,0.00
26-08-2008,157.69,162.95,157.69,162.38,2205004.00,0.00,0.00
27-08-2008,159.67,162.76,158.30,159.34,2131788.00,0.00,0.00
28-08-2008,159.65,160.47,152.37,154.26,6580688.00,0.00,0.00
29-08-2008,155.75,159.64,155.75,158.13,1998500.00,0.00,0.00
01-09-2008,158.67,159.65,157.12,158.66,1527432.00,0.00,0.00
02-09-2008,158.66,166.07,158.66,165.25,2647848.00,0.00,0.00
04-09-2008,164.51,166.42,162.05,164.36,2461676.00,0.00,0.00
05-09-2008,165.49,165.49,160.62,163.23,2445368.00,0.00,0.00
08-09-2008,167.43,170.24,163.93,166.79,5170432.00,0.00,0.00
09-09-2008,166.46,169.71,163.54,168.37,2815328.00,0.00,0.00
10-09-2008,167.66,169.42,165.12,165.66,3063456.00,0.00,0.00
11-09-2008,165.66,168.99,161.40,162.90,1908976.00,0.00,0.00
12-09-2008,168.41,168.41,155.94,157.81,3573964.00,0.00,0.00
15-09-2008,151.86,155.56,145.04,148.08,8550948.00,0.00,0.00
16-09-2008,145.92,146.21,141.15,145.79,5072364.00,0.00,0.00
17-09-2008,145.63,148.87,141.73,142.14,4200868.00,0.00,0.00
18-09-2008,141.73,145.82,130.64,140.40,6357104.00,0.00,0.00
19-09-2008,151.80,151.80,142.14,149.30,9544368.00,0.00,0.00
22-09-2008,168.99,168.99,146.60,149.29,4472944.00,0.00,0.00
23-09-2008,139.27,149.46,139.27,140.37,2966120.00,0.00,0.00
24-09-2008,141.06,145.63,134.39,138.82,7380724.00,0.00,0.00
25-09-2008,138.83,140.15,130.65,134.02,15122632.00,0.00,0.00
26-09-2008,136.28,136.28,129.70,131.65,4217244.00,0.00,0.00
29-09-2008,132.16,132.16,119.15,120.71,5578636.00,0.00,0.00
30-09-2008,115.26,131.75,114.87,129.59,8391372.00,0.00,0.00
01-10-2008,130.36,133.34,125.64,130.78,6017916.00,0.00,0.00
03-10-2008,129.46,129.46,125.06,128.01,4172404.00,0.00,0.00
06-10-2008,126.79,126.79,116.81,120.51,5882984.00,0.00,0.00
07-10-2008,122.88,129.47,110.19,112.12,8884604.00,0.00,0.00
08-10-2008,108.05,109.60,98.90,106.42,8301380.00,0.00,0.00
10-10-2008,105.13,107.08,93.53,102.17,13742076.00,0.00,0.00
13-10-2008,102.79,117.38,102.17,111.53,13866024.00,0.00,0.00
14-10-2008,116.62,120.59,113.18,115.39,7424624.00,0.00,0.00
15-10-2008,113.89,114.60,104.22,105.74,5308752.00,0.00,0.00
16-10-2008,102.21,102.93,91.10,96.37,8031800.00,0.00,0.00
17-10-2008,97.35,102.99,86.64,88.36,9743540.00,0.00,0.00
20-10-2008,96.69,98.32,88.63,95.66,12413060.00,0.00,0.00
21-10-2008,104.82,110.56,96.05,108.85,11804900.00,0.00,0.00
22-10-2008,108.05,108.05,99.51,106.43,6020668.00,0.00,0.00
23-10-2008,102.14,114.48,97.59,106.55,10501016.00,0.00,0.00
24-10-2008,98.07,104.43,85.66,97.12,8479936.00,0.00,0.00
27-10-2008,93.65,100.85,80.86,96.71,8972576.00,0.00,0.00
29-10-2008,110.08,112.63,103.86,105.93,10955572.00,0.75,0.00
31-10-2008,111.45,116.54,103.76,105.28,10375980.00,0.00,0.00
03-11-2008,109.68,114.19,103.24,107.22,7532020.00,0.00,0.00
04-11-2008,116.86,116.86,95.98,99.60,9422540.00,0.00,0.00
05-11-2008,100.87,107.51,97.94,99.19,9233164.00,0.00,0.00
06-11-2008,103.52,103.52,94.43,97.98,7861916.00,0.00,0.00
07-11-2008,97.94,104.79,95.15,102.86,5877720.00,0.00,0.00
10-11-2008,107.71,108.22,100.88,107.03,4099016.00,0.00,0.00
11-11-2008,106.16,107.29,101.85,103.59,6498776.00,0.00,0.00
12-11-2008,103.59,108.60,100.88,104.77,7742044.00,0.00,0.00
14-11-2008,106.75,107.44,102.54,103.98,6617464.00,0.00,0.00
17-11-2008,103.62,105.18,99.01,101.66,8090972.00,0.00,0.00
18-11-2008,101.85,101.85,94.02,94.64,9755152.00,0.00,0.00
19-11-2008,95.98,97.15,92.39,94.54,8175088.00,0.00,0.00
20-11-2008,94.02,94.02,90.10,92.65,5016448.00,0.00,0.00
21-11-2008,92.00,101.27,90.10,99.20,6845692.00,0.00,0.00
24-11-2008,98.72,104.14,96.03,101.83,8370556.00,0.00,0.00
25-11-2008,101.68,105.76,97.95,98.72,5774020.00,0.00,0.00
26-11-2008,98.57,103.81,97.38,103.31,6135556.00,0.00,0.00
27-11-2008,103.31,103.31,103.31,103.31,0.00,0.00,0.00
28-11-2008,101.46,111.26,101.46,109.57,12138064.00,0.00,0.00
01-12-2008,109.57,116.30,108.97,110.50,11958704.00,0.00,0.00
02-12-2008,111.65,111.65,102.45,104.37,6658808.00,0.00,0.00
03-12-2008,105.06,108.06,102.17,104.75,9997992.00,0.00,0.00
04-12-2008,104.79,108.46,98.59,107.61,8256508.00,0.00,0.00
05-12-2008,105.46,106.81,101.51,102.21,7105448.00,0.00,0.00
08-12-2008,104.79,107.00,100.37,102.29,7621404.00,0.00,0.00
10-12-2008,107.69,109.06,103.71,105.98,8088380.00,0.00,0.00
11-12-2008,107.67,107.67,98.33,99.44,7300252.00,0.00,0.00
12-12-2008,99.89,99.89,93.09,94.27,7121036.00,0.00,0.00
15-12-2008,98.33,98.33,91.52,91.99,5997716.00,0.00,0.00
16-12-2008,92.06,94.98,91.08,93.89,5847868.00,0.00,0.00
17-12-2008,95.07,96.37,92.45,93.49,6476068.00,0.00,0.00
18-12-2008,93.02,100.70,92.45,99.99,5723936.00,0.00,0.00
19-12-2008,98.52,104.60,96.78,100.59,4943988.00,0.00,0.00
22-12-2008,101.76,101.76,98.60,100.00,4106852.00,0.00,0.00
23-12-2008,97.00,100.21,96.42,98.05,3567120.00,0.00,0.00
24-12-2008,97.29,98.87,92.50,93.66,9148436.00,0.00,0.00
26-12-2008,91.12,96.96,91.12,92.38,3154564.00,0.00,0.00
29-12-2008,93.24,93.92,90.10,93.39,4875608.00,0.00,0.00
30-12-2008,95.00,96.66,92.06,94.52,3522528.00,0.00,0.00
31-12-2008,96.43,96.43,92.50,93.61,2543696.00,0.00,0.00
02-01-2009,97.36,99.64,96.79,97.60,5375740.00,0.00,0.00
05-01-2009,98.33,102.44,97.54,100.92,4829776.00,0.00,0.00
06-01-2009,100.87,102.25,97.59,99.19,5918992.00,0.00,0.00
07-01-2009,101.66,101.81,91.00,98.88,9013828.00,0.00,0.00
09-01-2009,97.92,107.69,95.00,105.17,14219980.00,0.00,0.00
12-01-2009,100.22,103.81,98.94,100.39,7595416.00,0.00,0.00
13-01-2009,97.86,105.18,95.63,102.96,13359808.00,0.00,0.00
14-01-2009,103.42,109.22,103.42,105.57,5958904.00,0.00,0.00
15-01-2009,101.85,102.44,97.61,99.98,7171524.00,0.00,0.00
16-01-2009,99.64,101.66,95.29,98.52,9790076.00,0.00,0.00
19-01-2009,101.44,101.44,95.45,98.08,6868376.00,0.00,0.00
20-01-2009,96.90,99.48,95.98,97.24,4635196.00,0.00,0.00
21-01-2009,96.17,98.13,95.00,96.43,3669860.00,0.00,0.00
22-01-2009,96.96,98.73,94.64,97.27,4848136.00,0.00,0.00
23-01-2009,96.00,97.72,94.67,95.22,3031220.00,0.00,0.00
27-01-2009,96.17,100.87,96.17,97.76,5243956.00,0.00,0.00
28-01-2009,93.64,100.50,93.64,100.00,4789396.00,0.75,0.00
29-01-2009,100.90,102.08,97.76,101.29,10017036.00,0.00,0.00
30-01-2009,99.51,101.48,98.19,100.81,8707524.00,0.00,0.00
02-02-2009,100.26,100.26,96.00,96.81,3234692.00,0.00,0.00
03-02-2009,97.15,100.46,97.15,98.50,3808560.00,0.00,0.00
04-02-2009,99.12,101.07,97.15,98.26,2484756.00,0.00,0.00
05-02-2009,98.53,99.04,94.24,95.16,4341548.00,0.00,0.00
06-02-2009,96.56,100.09,95.97,99.08,6840388.00,0.00,0.00
09-02-2009,98.53,103.19,97.87,101.48,4595224.00,0.00,0.00
10-02-2009,101.88,104.05,100.70,103.38,6790772.00,0.00,0.00
11-02-2009,102.08,103.06,100.89,101.44,4502732.00,0.00,0.00
12-02-2009,100.89,101.62,99.34,100.48,2844372.00,0.00,0.00
13-02-2009,100.50,102.47,99.91,100.74,3257208.00,0.00,0.00
16-02-2009,100.03,101.47,98.13,98.68,2501996.00,0.00,0.00
17-02-2009,97.74,98.49,94.59,95.62,2950388.00,0.00,0.00
18-02-2009,94.85,96.74,94.00,94.74,2629412.00,0.00,0.00
19-02-2009,94.98,97.11,94.39,96.46,3477072.00,0.00,0.00
20-02-2009,95.87,96.07,91.49,93.42,4771388.00,0.00,0.00
24-02-2009,92.62,93.74,90.75,92.40,4495532.00,0.00,0.00
25-02-2009,92.62,95.53,92.62,94.74,5517928.00,0.00,0.00
26-02-2009,94.78,96.68,94.00,95.02,8808288.00,0.00,0.00
27-02-2009,94.98,96.36,89.71,95.20,6750148.00,0.00,0.00
02-03-2009,93.43,94.98,89.62,90.62,3988944.00,0.00,0.00
03-03-2009,89.07,91.83,86.58,87.93,3560896.00,0.00,0.00
04-03-2009,88.28,91.52,87.93,90.75,3258300.00,0.00,0.00
05-03-2009,91.62,92.79,90.25,91.28,4284496.00,0.00,0.00
06-03-2009,90.65,95.54,90.18,94.92,5805604.00,0.00,0.00
09-03-2009,92.83,94.59,90.45,91.24,4535184.00,0.00,0.00
12-03-2009,90.97,95.57,90.97,94.08,8617456.00,0.00,0.00
13-03-2009,93.28,100.50,93.28,99.88,10199700.00,0.00,0.00
16-03-2009,100.50,103.02,99.00,102.43,4672896.00,0.00,0.00
17-03-2009,101.48,102.08,97.16,98.05,6946172.00,0.00,0.00
18-03-2009,98.53,101.39,98.53,99.54,6413800.00,0.00,0.00
19-03-2009,99.61,102.08,98.84,101.47,7382584.00,0.00,0.00
20-03-2009,104.22,104.22,99.61,100.46,4139380.00,0.00,0.00
23-03-2009,103.36,104.36,100.70,102.40,4587312.00,0.00,0.00
24-03-2009,102.90,104.93,100.93,102.80,6681544.00,0.00,0.00
25-03-2009,99.25,104.42,99.25,103.65,3831616.00,0.00,0.00
26-03-2009,101.02,113.89,101.02,110.05,15230328.00,0.00,0.00
27-03-2009,105.75,115.28,105.75,113.28,7079424.00,0.00,0.00
30-03-2009,105.18,112.32,102.08,103.11,5148188.00,0.00,0.00
31-03-2009,103.46,107.18,103.46,106.13,4777672.00,0.00,0.00
01-04-2009,105.62,109.13,102.57,107.30,6724568.00,0.00,0.00
02-04-2009,107.52,115.67,107.52,114.05,8503764.00,0.00,0.00
06-04-2009,115.24,117.05,113.45,114.20,5414580.00,0.00,0.00
08-04-2009,115.30,120.93,110.55,119.05,10193512.00,0.00,0.00
09-04-2009,120.60,122.16,117.10,118.74,6586724.00,0.00,0.00
13-04-2009,119.12,120.01,113.35,116.71,4121008.00,0.00,0.00
15-04-2009,108.69,114.65,108.39,113.84,9767236.00,0.00,0.00
16-04-2009,114.29,116.07,111.77,112.73,8868964.00,0.00,0.00
17-04-2009,113.66,118.14,111.36,112.93,6664024.00,0.00,0.00
20-04-2009,108.92,114.65,108.92,110.63,5330200.00,0.00,0.00
21-04-2009,114.21,115.97,107.40,108.53,11488980.00,0.00,0.00
22-04-2009,110.35,111.26,105.85,106.99,6584924.00,0.00,0.00
23-04-2009,108.28,112.88,107.44,111.95,7373712.00,0.00,0.00
24-04-2009,110.34,115.67,110.34,115.06,5377524.00,0.00,0.00
27-04-2009,115.05,119.97,112.82,118.61,8141124.00,0.00,0.00
28-04-2009,118.06,119.78,113.57,117.94,8388692.00,0.00,0.00
29-04-2009,118.63,123.95,118.63,122.89,10531292.00,0.00,0.00
30-04-2009,122.59,122.59,122.59,122.59,0.00,0.00,0.00
04-05-2009,124.34,137.86,124.18,131.32,11142936.00,0.00,0.00
05-05-2009,131.83,133.00,125.35,128.28,8822316.00,0.00,0.00
06-05-2009,125.77,128.03,121.19,125.20,52522096.00,0.00,0.00
07-05-2009,125.33,127.10,122.04,124.48,7738864.00,0.00,0.00
08-05-2009,123.75,126.51,121.88,124.33,9001752.00,0.00,0.00
11-05-2009,125.82,126.05,120.01,121.24,5298612.00,0.00,0.00
12-05-2009,120.21,127.26,120.21,126.33,9487452.00,0.00,0.00
13-05-2009,126.51,127.08,121.19,122.51,7324800.00,0.00,0.00
14-05-2009,121.78,123.56,119.28,122.14,9443176.00,0.00,0.00
15-05-2009,122.96,129.04,122.96,126.92,10942472.00,0.00,0.00
18-05-2009,151.06,155.99,136.96,146.58,73380.00,0.00,0.00
19-05-2009,147.79,147.79,129.19,131.98,13015576.00,0.00,0.00
20-05-2009,132.03,138.32,130.65,133.34,8507664.00,0.00,0.00
21-05-2009,132.03,134.98,126.91,127.59,4459324.00,0.00,0.00
22-05-2009,124.15,127.10,124.15,124.94,5861456.00,0.00,0.00
25-05-2009,125.33,126.91,122.70,124.41,5673644.00,0.00,0.00
26-05-2009,125.12,126.05,122.27,123.05,6058900.00,0.00,0.00
27-05-2009,124.30,128.48,124.30,127.80,9222868.00,0.00,0.00
28-05-2009,122.85,132.80,122.85,130.69,16863676.00,0.00,0.00
29-05-2009,131.78,139.91,128.61,138.85,13871224.00,0.00,0.00
01-06-2009,132.69,139.88,132.69,137.48,7905804.00,0.00,0.00
02-06-2009,137.94,139.91,135.97,136.91,4118172.00,0.00,0.00
03-06-2009,135.97,138.88,134.61,137.32,3914944.00,0.00,0.00
04-06-2009,135.38,139.71,135.25,139.36,7020704.00,0.00,0.00
05-06-2009,139.71,143.60,137.22,142.15,13220132.00,0.00,0.00
08-06-2009,142.81,147.74,141.88,146.24,9267824.00,0.00,0.00
09-06-2009,144.07,156.66,144.07,154.13,9690708.00,0.00,0.00
10-06-2009,154.69,158.63,151.19,154.06,9383796.00,0.00,0.00
11-06-2009,155.28,156.16,151.73,152.74,3883200.00,0.00,0.00
12-06-2009,154.69,156.62,150.00,150.66,6358660.00,0.00,0.00
15-06-2009,150.69,154.69,148.78,153.31,6595868.00,0.00,0.00
16-06-2009,152.04,156.09,147.24,154.36,4344006.00,1.25,2.00
17-06-2009,155.49,156.68,148.75,150.24,3741568.00,0.00,0.00
18-06-2009,149.94,155.89,147.58,149.30,4753108.00,0.00,0.00
19-06-2009,149.54,155.49,148.75,150.65,7727732.00,0.00,0.00
22-06-2009,152.48,153.83,145.97,146.63,4106208.00,0.00,0.00
23-06-2009,142.80,149.84,142.01,145.44,5135694.00,0.00,0.00
24-06-2009,147.94,154.10,142.88,151.43,7303954.00,0.00,0.00
25-06-2009,151.53,155.49,146.88,150.93,9694662.00,0.00,0.00
26-06-2009,151.72,160.41,149.36,157.63,6099700.00,0.00,0.00
29-06-2009,158.61,159.46,152.06,153.19,4745206.00,0.00,0.00
30-06-2009,153.71,157.87,151.98,154.64,5923948.00,0.00,0.00
01-07-2009,153.55,156.68,151.70,155.87,3684738.00,0.00,0.00
02-07-2009,154.70,156.80,151.21,154.70,3715428.00,0.00,0.00
03-07-2009,152.72,155.65,152.72,155.08,2919844.00,0.00,0.00
06-07-2009,157.48,158.05,150.08,151.01,4488916.00,0.00,0.00
07-07-2009,152.32,155.99,150.73,154.36,3804568.00,0.00,0.00
08-07-2009,154.18,154.26,146.07,151.19,6694766.00,0.00,0.00
09-07-2009,151.57,155.14,147.16,153.97,3964808.00,0.00,0.00
10-07-2009,155.10,159.24,154.70,156.74,7468748.00,0.00,0.00
13-07-2009,154.70,159.06,154.01,157.67,5119832.00,0.00,0.00
14-07-2009,160.65,163.07,158.82,161.42,4464136.00,0.00,0.00
15-07-2009,162.99,169.49,162.63,167.85,4470094.00,0.00,0.00
16-07-2009,169.77,172.47,163.90,166.52,7596876.00,0.00,0.00
17-07-2009,167.15,176.81,167.00,172.19,9094956.00,0.00,0.00
20-07-2009,176.52,204.24,176.52,198.55,34539536.00,0.00,0.00
21-07-2009,199.52,203.55,188.04,189.45,13005820.00,0.00,0.00
22-07-2009,191.87,192.38,179.41,184.96,10674690.00,0.00,0.00
23-07-2009,186.83,191.55,186.43,188.67,7662678.00,0.00,0.00
24-07-2009,194.37,194.37,188.81,192.20,7909322.00,0.00,0.00
27-07-2009,191.98,194.75,190.03,191.31,4652338.00,1.00,0.00
28-07-2009,192.92,193.16,187.72,191.45,6334984.00,0.00,0.00
29-07-2009,191.19,201.03,189.20,199.07,11072150.00,0.00,0.00
30-07-2009,201.25,217.08,195.27,212.34,15672482.00,0.00,0.00
31-07-2009,214.69,215.09,207.68,209.49,5634966.00,0.00,0.00
03-08-2009,211.10,213.04,207.56,211.76,3520548.00,0.00,0.00
04-08-2009,207.32,215.56,207.32,211.16,5481292.00,0.00,0.00
05-08-2009,210.90,213.87,202.16,210.71,6424010.00,0.00,0.00
06-08-2009,210.71,212.86,204.81,206.09,4178748.00,0.00,0.00
07-08-2009,205.77,207.90,201.58,202.78,4552666.00,0.00,0.00
10-08-2009,205.19,219.77,204.73,214.71,10623976.00,0.00,0.00
11-08-2009,214.09,222.26,212.74,215.84,8843480.00,0.00,0.00
12-08-2009,213.10,213.49,203.54,206.98,11326536.00,0.00,0.00
13-08-2009,212.86,212.86,206.96,209.81,10033928.00,0.00,0.00
14-08-2009,211.10,211.10,206.32,207.72,5151814.00,0.00,0.00
17-08-2009,205.85,206.12,201.25,203.20,5962820.00,0.00,0.00
18-08-2009,201.15,205.07,198.96,202.68,8149844.00,0.00,0.00
19-08-2009,204.25,205.01,196.76,198.38,5603370.00,0.00,0.00
20-08-2009,201.11,202.50,198.40,199.55,3660960.00,0.00,0.00
21-08-2009,199.95,204.13,197.16,202.84,6929022.00,0.00,0.00
24-08-2009,205.51,209.45,204.55,207.74,4207204.00,0.00,0.00
25-08-2009,206.32,211.50,204.77,210.43,5529298.00,0.00,0.00
26-08-2009,209.79,221.06,209.73,218.47,8852624.00,0.00,0.00
27-08-2009,219.07,225.44,215.49,218.17,10230928.00,0.00,0.00
28-08-2009,217.38,219.07,211.54,215.41,4563136.00,0.00,0.00
31-08-2009,211.50,212.62,207.64,209.93,7170352.00,0.00,0.00
01-09-2009,213.10,213.63,206.76,209.87,9862194.00,0.00,0.00
02-09-2009,207.52,216.24,207.52,212.94,8161418.00,0.00,0.00
03-09-2009,215.05,216.84,211.28,212.56,7796744.00,0.00,0.00
04-09-2009,215.09,216.68,209.99,211.86,6263446.00,0.00,0.00
07-09-2009,213.41,220.48,212.54,219.45,5925720.00,0.00,0.00
08-09-2009,219.83,227.24,218.93,220.92,9892042.00,0.00,0.00
09-09-2009,221.46,224.96,216.34,223.23,7532186.00,0.00,0.00
10-09-2009,224.65,226.64,219.89,221.68,4898914.00,0.00,0.00
11-09-2009,223.45,226.64,221.26,223.19,9130296.00,0.00,0.00
14-09-2009,212.56,224.61,212.56,222.69,3200972.00,0.00,0.00
15-09-2009,224.65,229.31,223.85,227.79,4308186.00,0.00,0.00
16-09-2009,230.62,231.00,225.12,227.24,5816522.00,0.00,0.00
17-09-2009,229.03,234.21,228.23,232.19,5283220.00,0.00,0.00
18-09-2009,233.01,235.00,230.62,232.61,3925348.00,0.00,0.00
22-09-2009,234.98,241.38,231.92,240.04,3763280.00,0.00,0.00
23-09-2009,242.17,243.63,233.91,235.36,4522410.00,0.00,0.00
24-09-2009,234.21,242.69,231.82,240.00,6803348.00,0.00,0.00
25-09-2009,221.06,238.19,221.06,233.97,3068206.00,0.00,0.00
29-09-2009,236.97,244.74,235.40,243.13,7146124.00,0.00,0.00
30-09-2009,244.94,248.07,243.84,247.35,4373424.00,0.00,0.00
01-10-2009,246.15,258.86,244.98,250.87,5686944.00,0.00,0.00
05-10-2009,246.43,254.52,243.37,245.08,6259596.00,0.00,0.00
06-10-2009,248.92,250.30,240.98,244.64,7448054.00,0.00,0.00
07-10-2009,246.51,246.51,234.46,235.68,10075972.00,0.00,0.00
08-10-2009,236.99,238.49,226.44,227.59,10162172.00,0.00,0.00
09-10-2009,229.05,235.16,221.72,223.75,10032478.00,0.00,0.00
12-10-2009,225.84,232.71,224.47,230.96,5174220.00,0.00,0.00
13-10-2009,231.42,231.42,231.42,231.42,0.00,0.00,0.00
14-10-2009,232.99,238.19,231.30,236.18,3979580.00,0.00,0.00
15-10-2009,236.60,238.15,229.03,231.74,4232380.00,0.00,0.00
16-10-2009,225.44,240.74,225.44,238.31,7189942.00,0.00,0.00
20-10-2009,244.56,249.26,243.78,247.37,7840584.00,0.00,0.00
21-10-2009,246.95,254.68,246.15,252.05,5731638.00,0.00,0.00
22-10-2009,251.73,256.49,245.10,249.28,4292924.00,0.00,0.00
23-10-2009,250.97,257.27,250.78,254.84,7494460.00,0.00,0.00
26-10-2009,256.11,261.95,252.93,256.73,4071746.00,0.00,0.00
27-10-2009,262.05,262.05,252.75,256.01,3940880.00,0.00,0.00
28-10-2009,256.67,259.27,253.72,256.85,3582314.00,1.00,0.00
29-10-2009,254.12,257.91,252.20,253.34,4882712.00,0.00,0.00
30-10-2009,256.51,259.21,247.72,251.04,2876124.00,0.00,0.00
03-11-2009,254.12,254.12,240.13,242.15,2768288.00,0.00,0.00
04-11-2009,244.17,250.92,243.73,250.00,4555798.00,0.00,0.00
05-11-2009,251.72,251.72,241.97,249.52,2731302.00,0.00,0.00
06-11-2009,247.72,253.70,245.19,248.58,4179484.00,0.00,0.00
09-11-2009,249.72,250.92,245.72,248.82,3432086.00,0.00,0.00
10-11-2009,250.12,251.32,247.72,250.38,4610406.00,0.00,0.00
11-11-2009,250.54,258.51,247.12,257.81,4049412.00,0.00,0.00
12-11-2009,257.71,264.30,257.13,261.85,4727766.00,0.00,0.00
13-11-2009,261.69,269.66,258.73,267.76,4597896.00,0.00,0.00
16-11-2009,267.70,270.50,263.70,266.00,3523808.00,0.00,0.00
17-11-2009,266.90,276.85,263.42,275.87,5344330.00,0.00,0.00
18-11-2009,276.09,281.96,273.09,274.45,5582914.00,0.00,0.00
19-11-2009,275.65,276.65,267.50,271.66,3464664.00,0.00,0.00
20-11-2009,270.90,278.09,267.74,276.95,2800774.00,0.00,0.00
23-11-2009,277.69,279.69,274.09,277.33,2543474.00,0.00,0.00
24-11-2009,281.28,281.28,272.49,279.31,2721872.00,0.00,0.00
25-11-2009,279.31,284.34,276.49,280.81,3893254.00,0.00,0.00
26-11-2009,281.66,282.62,273.69,274.85,4409118.00,0.00,0.00
27-11-2009,270.32,274.25,261.71,267.88,3769058.00,0.00,0.00
30-11-2009,269.30,276.87,269.30,275.05,3882888.00,0.00,0.00
01-12-2009,281.04,281.04,271.80,273.99,3229964.00,0.00,0.00
02-12-2009,277.67,277.67,270.52,273.41,2161954.00,0.00,0.00
03-12-2009,274.79,278.05,271.40,275.71,2978706.00,0.00,0.00
04-12-2009,272.09,280.09,272.09,277.77,3933408.00,0.00,0.00
07-12-2009,278.89,282.04,277.69,279.45,2207652.00,0.00,0.00
08-12-2009,279.63,280.03,275.79,279.01,4226172.00,0.00,0.00
09-12-2009,278.89,284.04,276.97,282.36,4708848.00,0.00,0.00
10-12-2009,281.68,283.68,280.47,281.94,1659484.00,0.00,0.00
11-12-2009,282.54,285.44,279.69,282.12,2688312.00,0.00,0.00
14-12-2009,280.09,284.46,280.03,281.72,3008842.00,0.00,0.00
15-12-2009,282.88,284.48,278.57,280.07,2087152.00,0.00,0.00
16-12-2009,280.37,286.78,277.69,284.94,3565378.00,0.00,0.00
17-12-2009,286.88,290.87,285.68,288.78,3782302.00,0.00,0.00
18-12-2009,288.78,292.27,287.50,290.67,2795290.00,0.00,0.00
21-12-2009,291.71,299.26,290.27,293.29,9326994.00,0.00,0.00
22-12-2009,295.67,296.67,287.36,289.30,3189142.00,0.00,0.00
04-01-2010,301.58,303.22,299.28,300.32,1963682.00,0.00,0.00
05-01-2010,301.66,303.48,298.29,300.40,2014488.00,0.00,0.00
06-01-2010,300.40,300.54,292.87,293.61,3349176.00,0.00,0.00
07-01-2010,293.87,295.43,284.08,285.44,6474892.00,0.00,0.00
08-01-2010,286.08,287.08,278.29,279.61,6048178.00,0.00,0.00
11-01-2010,281.28,287.72,279.85,285.36,4318408.00,0.00,0.00
12-01-2010,292.47,301.26,290.47,299.68,9027690.00,0.00,0.00
13-01-2010,297.67,318.20,297.53,315.07,10910272.00,0.00,0.00
14-01-2010,319.02,319.02,307.40,311.59,10327614.00,0.00,0.00
15-01-2010,318.04,319.48,308.55,316.21,7945008.00,0.00,0.00
18-01-2010,319.64,331.23,316.84,320.52,7261084.00,0.00,0.00
19-01-2010,320.52,320.52,311.11,311.93,5154850.00,0.00,0.00
20-01-2010,316.53,316.53,308.01,311.41,4347054.00,0.00,0.00
21-01-2010,308.55,316.43,306.82,307.91,5089504.00,0.00,0.00
22-01-2010,304.06,305.66,297.55,302.80,7574990.00,0.00,0.00
25-01-2010,302.66,305.86,296.13,302.14,3008286.00,0.00,0.00
27-01-2010,300.46,304.34,296.51,297.77,4844398.00,1.00,0.00
